mode,scenario,steps,initial_distance,final_distance,min_distance,distance_reduction,final_heading_error,turn_count,movement_fraction,collision_rate,mean_turn_bias,mean_locomotion,action_distribution
intervention,left,100,10.0,2.4553430592056693,0.190703972561434,7.544656940794331,2.1640394020429063,94,0.99,0.0,-0.0003745644599303139,0.32961904761904764,"{'turn_left': 88, 'walk_forward': 6, 'turn_right': 6}"
intervention,right,100,10.0,0.5012046669700385,0.5012046669700385,9.498795333029962,-0.9646305162335942,19,0.21,0.79,0.002957317073170732,0.06704761904761905,"{'turn_right': 11, 'turn_left': 8, 'walk_forward': 2, 'rest': 79}"
intervention,front,100,10.0,2.8267738121284545,0.015013720720561737,7.1732261878715455,1.9033756527865944,83,1.0,0.0,0.0013501742160279113,0.33095238095238094,"{'turn_right': 2, 'turn_left': 81, 'walk_forward': 17}"
