mode,scenario,step,x,y,heading,distance_to_target,heading_error,requested_action,action,left_drive,right_drive,turn_bias,locomotion_drive,collision
baseline,right,53,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_left,rest,0.32142857142857145,0.1951219512195122,-0.12630662020905925,0.0,True
baseline,right,54,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,walk_forward,rest,0.2857142857142857,0.2926829268292683,0.006968641114982577,0.0,True
baseline,right,55,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_right,rest,0.39285714285714285,0.5121951219512195,0.11933797909407667,0.0,True
baseline,right,56,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_left,rest,0.32142857142857145,0.1951219512195122,-0.12630662020905925,0.0,True
baseline,right,57,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,walk_forward,rest,0.2857142857142857,0.2926829268292683,0.006968641114982577,0.0,True
baseline,right,58,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_right,rest,0.39285714285714285,0.5121951219512195,0.11933797909407667,0.0,True
baseline,right,59,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_left,rest,0.32142857142857145,0.1951219512195122,-0.12630662020905925,0.0,True
baseline,right,60,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,walk_forward,rest,0.2857142857142857,0.2926829268292683,0.006968641114982577,0.0,True
baseline,right,61,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_right,rest,0.39285714285714285,0.5121951219512195,0.11933797909407667,0.0,True
baseline,right,62,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_left,rest,0.32142857142857145,0.1951219512195122,-0.12630662020905925,0.0,True
baseline,right,63,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,walk_forward,rest,0.2857142857142857,0.2926829268292683,0.006968641114982577,0.0,True
baseline,right,64,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_right,rest,0.39285714285714285,0.5121951219512195,0.11933797909407667,0.0,True
baseline,right,65,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_left,rest,0.32142857142857145,0.1951219512195122,-0.12630662020905925,0.0,True
baseline,right,66,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,walk_forward,rest,0.2857142857142857,0.2926829268292683,0.006968641114982577,0.0,True
baseline,right,67,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_right,rest,0.39285714285714285,0.5121951219512195,0.11933797909407667,0.0,True
baseline,right,68,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_left,rest,0.32142857142857145,0.1951219512195122,-0.12630662020905925,0.0,True
baseline,right,69,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,walk_forward,rest,0.2857142857142857,0.2926829268292683,0.006968641114982577,0.0,True
baseline,right,70,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_right,rest,0.39285714285714285,0.5121951219512195,0.11933797909407667,0.0,True
baseline,right,71,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_left,rest,0.32142857142857145,0.1951219512195122,-0.12630662020905925,0.0,True
baseline,right,72,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,walk_forward,rest,0.2857142857142857,0.2926829268292683,0.006968641114982577,0.0,True
baseline,right,73,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_right,rest,0.39285714285714285,0.5121951219512195,0.11933797909407667,0.0,True
baseline,right,74,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_left,rest,0.32142857142857145,0.1951219512195122,-0.12630662020905925,0.0,True
baseline,right,75,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,walk_forward,rest,0.2857142857142857,0.2926829268292683,0.006968641114982577,0.0,True
baseline,right,76,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_right,rest,0.39285714285714285,0.5121951219512195,0.11933797909407667,0.0,True
baseline,right,77,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_left,rest,0.32142857142857145,0.1951219512195122,-0.12630662020905925,0.0,True
baseline,right,78,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,walk_forward,rest,0.2857142857142857,0.2926829268292683,0.006968641114982577,0.0,True
baseline,right,79,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_right,rest,0.39285714285714285,0.5121951219512195,0.11933797909407667,0.0,True
baseline,right,80,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_left,rest,0.32142857142857145,0.1951219512195122,-0.12630662020905925,0.0,True
baseline,right,81,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,walk_forward,rest,0.2857142857142857,0.2926829268292683,0.006968641114982577,0.0,True
baseline,right,82,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_right,rest,0.39285714285714285,0.5121951219512195,0.11933797909407667,0.0,True
baseline,right,83,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_left,rest,0.32142857142857145,0.1951219512195122,-0.12630662020905925,0.0,True
baseline,right,84,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,walk_forward,rest,0.2857142857142857,0.2926829268292683,0.006968641114982577,0.0,True
baseline,right,85,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_right,rest,0.39285714285714285,0.5121951219512195,0.11933797909407667,0.0,True
baseline,right,86,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_left,rest,0.32142857142857145,0.1951219512195122,-0.12630662020905925,0.0,True
baseline,right,87,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,walk_forward,rest,0.2857142857142857,0.2926829268292683,0.006968641114982577,0.0,True
baseline,right,88,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_right,rest,0.39285714285714285,0.5121951219512195,0.11933797909407667,0.0,True
baseline,right,89,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_left,rest,0.32142857142857145,0.1951219512195122,-0.12630662020905925,0.0,True
baseline,right,90,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,walk_forward,rest,0.2857142857142857,0.2926829268292683,0.006968641114982577,0.0,True
baseline,right,91,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_right,rest,0.39285714285714285,0.5121951219512195,0.11933797909407667,0.0,True
baseline,right,92,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_left,rest,0.32142857142857145,0.1951219512195122,-0.12630662020905925,0.0,True
baseline,right,93,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,walk_forward,rest,0.2857142857142857,0.2926829268292683,0.006968641114982577,0.0,True
baseline,right,94,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_right,rest,0.39285714285714285,0.5121951219512195,0.11933797909407667,0.0,True
baseline,right,95,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_left,rest,0.32142857142857145,0.1951219512195122,-0.12630662020905925,0.0,True
baseline,right,96,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,walk_forward,rest,0.2857142857142857,0.2926829268292683,0.006968641114982577,0.0,True
baseline,right,97,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_right,rest,0.39285714285714285,0.5121951219512195,0.11933797909407667,0.0,True
baseline,right,98,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,turn_left,rest,0.32142857142857145,0.1951219512195122,-0.12630662020905925,0.0,True
baseline,right,99,29.922152965028097,2.36281799456389,-0.7,15.108062681466865,-2.28455347825858,walk_forward,rest,0.2857142857142857,0.2926829268292683,0.006968641114982577,0.0,True
baseline,front,0,15.46968635642369,9.828551096272275,-0.35,9.531855688769433,0.36798790870129444,turn_right,turn_right,0.03571428571428571,0.17073170731707318,0.13501742160278746,0.09523809523809523,False
baseline,front,1,15.93937271284738,9.65710219254455,-0.35,9.067113418450901,0.3878267678648478,walk_forward,walk_forward,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.5428571428571428,False
baseline,front,2,16.40905906927107,9.485653288816824,-0.35,8.606324338216554,0.40979944134550916,walk_forward,walk_forward,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.2857142857142857,False
baseline,front,3,16.87874542569476,9.314204385089099,-0.35,8.1501589853269,0.4342446741361363,walk_forward,walk_forward,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.17142857142857143,False
baseline,front,4,17.34843178211845,9.142755481361373,-0.35,7.699439223581872,0.4615698888783971,walk_forward,walk_forward,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.5428571428571428,False
baseline,front,5,17.81811813854214,8.971306577633648,-0.35,7.25518002734303,0.4922668675477,walk_forward,walk_forward,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.2857142857142857,False
baseline,front,6,18.28780449496583,8.799857673905922,-0.35,6.818644300789082,0.5269306108398268,walk_forward,walk_forward,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.17142857142857143,False
baseline,front,7,18.75749085138952,8.628408770178197,-0.35,6.391414786431063,0.5662812473530575,walk_forward,walk_forward,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.5428571428571428,False
baseline,front,8,19.22717720781321,8.456959866450472,-0.35,5.975487916792723,0.6111878616940902,walk_forward,walk_forward,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.2857142857142857,False
baseline,front,9,19.6968635642369,8.285510962722746,-0.35,5.573394720927457,0.6626909835539504,walk_forward,walk_forward,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.17142857142857143,False
baseline,front,10,20.16654992066059,8.114062058995021,-0.35,5.188352492534432,0.7220163208450232,walk_forward,walk_forward,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.5428571428571428,False
baseline,front,11,20.63623627708428,7.942613155267296,-0.35,4.824445507860407,0.7905648284318068,walk_forward,walk_forward,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.2857142857142857,False
baseline,front,12,21.10592263350797,7.77116425153957,-0.35,4.486819288743494,0.8698521697150441,walk_forward,walk_forward,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.17142857142857143,False
baseline,front,13,21.57560898993166,7.599715347811845,-0.35,4.1818441149051555,0.9613549952318649,walk_forward,walk_forward,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.5428571428571428,False
baseline,front,14,22.04529534635535,7.4282664440841195,-0.35,3.9171536953371,1.0662107759029116,walk_forward,walk_forward,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.2857142857142857,False
baseline,front,15,22.51498170277904,7.256817540356394,-0.35,3.701400538231347,1.1847372483919691,walk_forward,walk_forward,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.17142857142857143,False
baseline,front,16,22.98466805920273,7.085368636628669,-0.35,3.5435347911295465,1.315829355122828,walk_forward,walk_forward,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.5428571428571428,False
baseline,front,17,23.45435441562642,6.913919732900943,-0.35,3.4515086103719534,1.4564735387631296,walk_forward,walk_forward,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.2857142857142857,False
baseline,front,18,23.92404077205011,6.742470829173218,-0.35,3.430624514428524,1.6017789876251163,walk_forward,walk_forward,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.17142857142857143,False
baseline,front,19,24.3937271284738,6.571021925445493,-0.35,3.482162751871911,1.745796326794899,walk_forward,walk_forward,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.5428571428571428,False
baseline,front,20,24.86341348489749,6.399573021717767,-0.35,3.6030168334397743,1.8828783105758067,walk_forward,walk_forward,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.2857142857142857,False
baseline,front,21,25.33309984132118,6.228124117990042,-0.35,3.7865555817360708,2.008879270781872,walk_forward,walk_forward,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.17142857142857143,False
baseline,front,22,25.80278619774487,6.056675214262317,-0.35,4.0242112326644595,2.1216328200776444,walk_forward,walk_forward,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.5428571428571428,False
baseline,front,23,26.27247255416856,5.885226310534591,-0.35,4.3070348172065,2.22071290312106,walk_forward,walk_forward,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.2857142857142857,False
baseline,front,24,26.74215891059225,5.713777406806866,-0.35,4.626750672789193,2.306855405197828,walk_forward,walk_forward,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.17142857142857143,False
baseline,front,25,27.21184526701594,5.5423285030791405,-0.35,4.976253074320223,2.3813900774034273,walk_forward,walk_forward,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.5428571428571428,False
baseline,front,26,27.68153162343963,5.370879599351415,-0.35,5.349707237897013,2.445837108274303,walk_forward,walk_forward,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.2857142857142857,False
baseline,front,27,28.15121797986332,5.19943069562369,-0.35,5.742442024325009,2.501675613603465,walk_forward,walk_forward,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.17142857142857143,False
baseline,front,28,28.62090433628701,5.027981791895964,-0.35,6.150765259238896,2.5502357209114606,walk_forward,walk_forward,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.5428571428571428,False
baseline,front,29,29.0905906927107,4.856532888168239,-0.35,6.571771918271841,2.5926638013896137,walk_forward,walk_forward,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.2857142857142857,False
baseline,front,30,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,walk_forward,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.17142857142857143,False
baseline,front,31,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.0,True
baseline,front,32,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.0,True
baseline,front,33,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.0,True
baseline,front,34,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.0,True
baseline,front,35,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.0,True
baseline,front,36,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.0,True
baseline,front,37,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.0,True
baseline,front,38,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.0,True
baseline,front,39,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.0,True
baseline,front,40,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.0,True
baseline,front,41,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.0,True
baseline,front,42,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.0,True
baseline,front,43,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.0,True
baseline,front,44,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.0,True
baseline,front,45,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.0,True
baseline,front,46,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.0,True
baseline,front,47,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.0,True
baseline,front,48,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.0,True
baseline,front,49,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.0,True
baseline,front,50,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.0,True
baseline,front,51,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.0,True
baseline,front,52,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.0,True
baseline,front,53,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.0,True
baseline,front,54,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.0,True
baseline,front,55,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.0,True
baseline,front,56,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.0,True
baseline,front,57,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.0,True
baseline,front,58,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.0,True
baseline,front,59,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.0,True
baseline,front,60,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.0,True
baseline,front,61,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.0,True
baseline,front,62,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.0,True
baseline,front,63,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.0,True
baseline,front,64,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.0,True
baseline,front,65,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.0,True
baseline,front,66,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.0,True
baseline,front,67,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.0,True
baseline,front,68,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.0,True
baseline,front,69,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.0,True
baseline,front,70,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.0,True
baseline,front,71,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.0,True
baseline,front,72,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.0,True
baseline,front,73,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.0,True
baseline,front,74,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.0,True
baseline,front,75,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.0,True
baseline,front,76,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.0,True
baseline,front,77,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.0,True
baseline,front,78,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.0,True
baseline,front,79,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.0,True
baseline,front,80,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.0,True
baseline,front,81,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.0,True
baseline,front,82,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.0,True
baseline,front,83,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.0,True
baseline,front,84,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.0,True
baseline,front,85,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.0,True
baseline,front,86,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.0,True
baseline,front,87,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.0,True
baseline,front,88,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.0,True
baseline,front,89,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.0,True
baseline,front,90,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.0,True
baseline,front,91,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.0,True
baseline,front,92,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.0,True
baseline,front,93,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.0,True
baseline,front,94,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.0,True
baseline,front,95,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.0,True
baseline,front,96,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.0,True
baseline,front,97,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.5714285714285714,0.5609756097560976,-0.010452961672473782,0.0,True
baseline,front,98,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.2857142857142857,0.21951219512195122,-0.06620209059233448,0.0,True
baseline,front,99,29.56027704913439,4.685083984440514,-0.35,7.003174924083545,2.6299250802667236,walk_forward,rest,0.14285714285714285,0.21951219512195122,0.07665505226480837,0.0,True
oracle,left,0,15.46968635642369,10.171448903727725,0.35,9.839767371510645,1.2685479538457844,turn_left,turn_left,0.0,0.0,0.0,0.5,False
oracle,left,1,15.852107450065935,10.493557747346571,0.7,9.544555066083085,0.9601921609326853,turn_left,turn_left,0.0,0.0,0.0,0.4037913548073322,False
oracle,left,2,16.1008929740118,10.92726936014358,1.0499999999999998,9.139278232093497,0.6415468719894462,turn_left,turn_left,0.0,0.0,0.0,0.3056386574610511,False
oracle,left,3,16.18587654546192,11.41999422513781,1.4,8.661570427915784,0.30814013045208055,turn_left,turn_left,0.0,0.0,0.0,0.20421071180452754,False
oracle,left,4,16.096753517637172,11.911987198574778,1.75,8.16203524584817,-0.04442342694368717,turn_left,turn_left,0.0,0.0,0.0,0.2,False
oracle,left,5,16.007630489812424,12.403980172011746,1.75,7.662560696737764,-0.04732121014740631,walk_forward,walk_forward,0.0,0.0,0.0,1.0,False
oracle,left,6,15.918507461987678,12.895973145448714,1.75,7.163159464085166,-0.05062307975362934,walk_forward,walk_forward,0.0,0.0,0.0,1.0,False
oracle,left,7,15.829384434162932,13.387966118885682,1.75,6.663848031328103,-0.05441980365310938,walk_forward,walk_forward,0.0,0.0,0.0,1.0,False
oracle,left,8,15.740261406338186,13.87995909232265,1.75,6.164648218784101,-0.058831500906395995,walk_forward,walk_forward,0.0,0.0,0.0,1.0,False
